txn_id,user_id,amount,location,device,timestamp,risk_score,true_label,predicted_label
txn_1772299739732_200,U368,4470,Mumbai,web,1772299739.7323794,0,GENUINE,GENUINE
txn_1772299741739_583,U589,13805,Delhi,mobile,1772299741.7391412,0,GENUINE,GENUINE
txn_1772299743752_526,U870,13434,Kolkata,web,1772299743.7528214,0,GENUINE,GENUINE
txn_1772299745764_892,U617,17678,Chennai,web,1772299745.7646422,1.38,FRAUD,FRAUD
txn_1772299747768_328,U596,4412,Kolkata,mobile,1772299747.7687213,0,GENUINE,GENUINE
txn_1772299749778_681,U253,13968,Kolkata,web,1772299749.7781975,0,GENUINE,GENUINE
txn_1772299751794_634,U241,8840,Chennai,mobile,1772299751.794306,0,GENUINE,GENUINE
txn_1772299753809_387,U103,4447,Chennai,web,1772299753.8092296,0,GENUINE,GENUINE
txn_1772299755817_686,U586,12690,Mumbai,web,1772299755.8171327,0,GENUINE,GENUINE
txn_1772299757829_354,U882,17598,Mumbai,web,1772299757.8299534,1.21,FRAUD,FRAUD
txn_1772299759846_560,U338,2390,Bangalore,mobile,1772299759.846126,0,GENUINE,GENUINE
txn_1772299761858_858,U105,17237,Mumbai,web,1772299761.8580837,1.24,GENUINE,FRAUD
txn_1772299763868_874,U997,9080,Hyderabad,mobile,1772299763.8681092,0,GENUINE,GENUINE
txn_1772299765880_769,U923,17566,Hyderabad,mobile,1772299765.8804207,1.17,FRAUD,FRAUD
txn_1772299767892_822,U978,4271,Mumbai,web,1772299767.892003,0,GENUINE,GENUINE
txn_1772299769904_628,U766,7956,Mumbai,web,1772299769.9049394,0,GENUINE,GENUINE
txn_1772299771920_453,U883,5694,Bangalore,web,1772299771.9208393,0,GENUINE,GENUINE
txn_1772299773930_702,U370,1246,Mumbai,mobile,1772299773.930054,0,FRAUD,GENUINE
txn_1772299775942_268,U129,786,Delhi,mobile,1772299775.9427435,0,GENUINE,GENUINE
txn_1772299777956_721,U539,18839,Foreign,mobile,1772299777.9563997,1.58,FRAUD,FRAUD
txn_1772299779967_283,U453,12930,Hyderabad,mobile,1772299779.967617,0,GENUINE,GENUINE
txn_1772299781981_281,U273,4697,Chennai,web,1772299781.9811502,0,GENUINE,GENUINE
txn_1772299783997_400,U264,12992,Delhi,web,1772299783.9971402,0,GENUINE,GENUINE
txn_1772299786003_499,U124,130,Bangalore,mobile,1772299786.0034218,0,GENUINE,GENUINE
txn_1772299788026_613,U259,1994,Foreign,mobile,1772299788.02615,0.67,FRAUD,GENUINE
txn_1772299790050_343,U533,16793,Chennai,web,1772299790.050094,0.75,GENUINE,FRAUD
txn_1772299792065_986,U135,12917,Delhi,web,1772299792.0656574,0,GENUINE,GENUINE
txn_1772299794080_289,U686,7764,Mumbai,mobile,1772299794.0807726,0,GENUINE,GENUINE
txn_1772299796092_111,U269,12330,Chennai,mobile,1772299796.0922418,0,GENUINE,GENUINE
txn_1772299798107_243,U425,6353,Bangalore,mobile,1772299798.1078272,0,GENUINE,GENUINE
txn_1772299800114_488,U242,13660,Kolkata,web,1772299800.1142743,0,FRAUD,GENUINE
txn_1772299802126_360,U466,3082,Delhi,mobile,1772299802.1267636,0,GENUINE,GENUINE
txn_1772299804137_245,U571,4769,Hyderabad,mobile,1772299804.137193,0,GENUINE,GENUINE
txn_1772299806147_531,U212,19641,Kolkata,mobile,1772299806.1477244,1.22,GENUINE,FRAUD
txn_1772299808159_188,U164,6871,Bangalore,mobile,1772299808.1599994,0,GENUINE,GENUINE
txn_1772299810176_405,U495,13158,Mumbai,mobile,1772299810.176595,0,GENUINE,GENUINE
txn_1772299812188_802,U840,4240,Mumbai,web,1772299812.1883037,0,FRAUD,GENUINE
txn_1772299814204_721,U660,11182,Bangalore,web,1772299814.204154,0,FRAUD,GENUINE
txn_1772299816216_461,U524,19289,Bangalore,web,1772299816.2162642,1.24,FRAUD,FRAUD
txn_1772299818227_326,U747,13061,Chennai,web,1772299818.2272255,0,GENUINE,GENUINE
txn_1772299820237_742,U441,9079,Bangalore,mobile,1772299820.237687,0,GENUINE,GENUINE
txn_1772299822254_133,U811,14723,Bangalore,mobile,1772299822.254965,0,GENUINE,GENUINE
txn_1772299824273_238,U962,15826,Hyderabad,mobile,1772299824.273345,1.26,FRAUD,FRAUD
txn_1772299826284_973,U820,4254,Bangalore,web,1772299826.2845583,0,GENUINE,GENUINE
txn_1772299828297_673,U428,5608,Kolkata,web,1772299828.2977345,0,GENUINE,GENUINE
txn_1772299830313_528,U605,4307,Foreign,mobile,1772299830.3136125,1.31,FRAUD,GENUINE
txn_1772299832322_572,U992,12454,Kolkata,mobile,1772299832.3220704,0,GENUINE,GENUINE
txn_1772299834336_167,U918,16767,Mumbai,mobile,1772299834.336572,1.06,GENUINE,FRAUD
txn_1772299836349_563,U315,3565,Mumbai,mobile,1772299836.3491511,0,GENUINE,GENUINE
txn_1772299838356_853,U710,286,Chennai,web,1772299838.3566346,0,GENUINE,GENUINE
txn_1772299840370_850,U349,13512,Foreign,web,1772299840.3705187,0.88,FRAUD,FRAUD
txn_1772299842379_611,U794,12134,Delhi,web,1772299842.379901,0,GENUINE,GENUINE
txn_1772299844389_912,U656,10343,Hyderabad,mobile,1772299844.3890388,0,FRAUD,GENUINE
txn_1772299846405_379,U503,19232,Hyderabad,web,1772299846.4059823,0.7,GENUINE,FRAUD
txn_1772299848417_870,U227,9755,Delhi,web,1772299848.4170666,0,GENUINE,GENUINE
txn_1772299850427_567,U432,11165,Foreign,mobile,1772299850.4276178,1.03,GENUINE,FRAUD
txn_1772299852439_210,U820,5053,Kolkata,web,1772299852.439587,0,GENUINE,GENUINE
txn_1772299854451_329,U756,9454,Delhi,web,1772299854.451967,0,FRAUD,GENUINE
txn_1772299856468_917,U985,12080,Mumbai,web,1772299856.4684837,0,GENUINE,GENUINE
txn_1772299858475_522,U991,7744,Foreign,mobile,1772299858.4753902,1.31,GENUINE,GENUINE
txn_1772299860487_821,U570,19691,Chennai,mobile,1772299860.4871905,0.91,GENUINE,FRAUD
txn_1772299862498_762,U105,9150,Bangalore,web,1772299862.4987574,0,GENUINE,GENUINE
txn_1772299864508_332,U538,17389,Hyderabad,web,1772299864.5087755,0.56,GENUINE,FRAUD
txn_1772299866523_319,U749,4670,Bangalore,mobile,1772299866.523455,0,GENUINE,GENUINE
txn_1772299868533_488,U717,267,Bangalore,mobile,1772299868.533159,0,GENUINE,GENUINE
txn_1772299870545_326,U370,14882,Chennai,mobile,1772299870.545423,0,GENUINE,GENUINE
txn_1772299872556_315,U206,2610,Mumbai,mobile,1772299872.556246,0,FRAUD,GENUINE
txn_1772299874574_218,U468,5714,Foreign,web,1772299874.5743008,0.5,GENUINE,GENUINE
txn_1772299876584_373,U506,15457,Delhi,web,1772299876.5842211,1.49,GENUINE,FRAUD
txn_1772299878599_494,U810,7581,Hyderabad,web,1772299878.5991037,0,GENUINE,GENUINE
txn_1772299880609_198,U679,19058,Foreign,web,1772299880.6096692,1.26,FRAUD,FRAUD
txn_1772299882626_288,U767,2612,Delhi,mobile,1772299882.6269348,0,GENUINE,GENUINE
txn_1772299884642_876,U247,9336,Chennai,web,1772299884.6425877,0,GENUINE,GENUINE
txn_1772299886657_570,U165,1709,Mumbai,mobile,1772299886.657077,0,GENUINE,GENUINE
txn_1772299888670_556,U131,6751,Foreign,mobile,1772299888.670616,0.93,GENUINE,GENUINE
txn_1772299890679_746,U606,17284,Mumbai,mobile,1772299890.6796873,1.04,GENUINE,FRAUD
txn_1772299892688_257,U730,12243,Hyderabad,mobile,1772299892.6885939,0,GENUINE,GENUINE
txn_1772299894697_167,U844,5930,Hyderabad,mobile,1772299894.6970692,0,GENUINE,GENUINE
txn_1772299896706_731,U580,2655,Bangalore,mobile,1772299896.7067537,0,GENUINE,GENUINE
txn_1772299898718_303,U819,9233,Mumbai,web,1772299898.718739,0,GENUINE,GENUINE
txn_1772299900727_921,U777,8246,Chennai,mobile,1772299900.7275813,0,GENUINE,GENUINE
txn_1772299902734_223,U360,6211,Chennai,mobile,1772299902.7349284,0,GENUINE,GENUINE
txn_1772299904740_655,U884,4206,Delhi,mobile,1772299904.7409942,0,GENUINE,GENUINE
txn_1772299906754_563,U472,6406,Hyderabad,web,1772299906.754964,0,FRAUD,GENUINE
txn_1772299908762_514,U796,14138,Kolkata,web,1772299908.7626934,0,GENUINE,GENUINE
txn_1772299910774_376,U519,15568,Chennai,mobile,1772299910.7744195,1.43,FRAUD,FRAUD
txn_1772299912787_913,U647,5309,Foreign,web,1772299912.7877667,1.32,FRAUD,GENUINE
txn_1772299914799_169,U760,12428,Kolkata,web,1772299914.7999334,0,GENUINE,GENUINE
txn_1772299916814_840,U574,18523,Chennai,web,1772299916.8146565,0.58,GENUINE,FRAUD
txn_1772299918827_204,U444,4002,Kolkata,web,1772299918.827774,0,GENUINE,GENUINE
txn_1772299920840_568,U547,19696,Foreign,web,1772299920.8404787,2.05,FRAUD,FRAUD
txn_1772299922854_339,U448,1325,Kolkata,web,1772299922.8543525,0,GENUINE,GENUINE
txn_1772299924867_518,U648,9756,Mumbai,web,1772299924.8671613,0,GENUINE,GENUINE
txn_1772299926879_338,U730,10323,Bangalore,mobile,1772299926.8794124,0,GENUINE,GENUINE
txn_1772299928895_737,U148,9516,Chennai,web,1772299928.8957376,0,GENUINE,GENUINE
txn_1772299930905_851,U445,15262,Mumbai,web,1772299930.90589,0.96,FRAUD,FRAUD
txn_1772299932922_498,U501,9255,Bangalore,mobile,1772299932.9221919,0,GENUINE,GENUINE
txn_1772299934935_854,U723,12668,Kolkata,web,1772299934.9356878,0,GENUINE,GENUINE
txn_1772299936946_197,U615,16638,Chennai,web,1772299936.9462497,1.05,GENUINE,FRAUD
txn_1772299938966_972,U425,18330,Hyderabad,web,1772299938.966272,1.26,FRAUD,FRAUD
txn_1772299940978_484,U665,15827,Foreign,mobile,1772299940.9788895,1.88,FRAUD,FRAUD
txn_1772299942989_561,U697,6321,Hyderabad,mobile,1772299942.9894595,0,GENUINE,GENUINE
txn_1772299945001_712,U858,7229,Chennai,web,1772299945.001804,0,GENUINE,GENUINE
txn_1772299947011_749,U812,12314,Chennai,mobile,1772299947.01183,0,GENUINE,GENUINE
txn_1772299949028_299,U942,7485,Bangalore,web,1772299949.0284636,0,GENUINE,GENUINE
txn_1772299951040_643,U513,17834,Hyderabad,web,1772299951.0409367,1.36,FRAUD,FRAUD
txn_1772299953055_372,U982,18195,Foreign,web,1772299953.0555375,2.65,FRAUD,FRAUD
txn_1772299955066_601,U366,17370,Delhi,web,1772299955.0669312,0.62,GENUINE,FRAUD
txn_1772299957079_708,U302,15779,Chennai,mobile,1772299957.0799167,0.5,GENUINE,FRAUD
txn_1772299959090_856,U633,7495,Delhi,mobile,1772299959.0903692,0,GENUINE,GENUINE
txn_1772299961103_214,U766,16933,Mumbai,web,1772299961.1038952,1.39,FRAUD,FRAUD
txn_1772300033778_831,U952,15069,Chennai,mobile,1772300033.7781758,0.98,GENUINE,FRAUD
txn_1772300035901_697,U582,10529,Mumbai,web,1772300035.901941,0,GENUINE,GENUINE
txn_1772300037960_585,U245,9616,Mumbai,mobile,1772300037.9603088,0,GENUINE,GENUINE
txn_1772300039973_355,U565,7065,Foreign,mobile,1772300039.9731886,0.73,FRAUD,GENUINE
txn_1772300041982_782,U913,1212,Chennai,mobile,1772300041.9829357,0,GENUINE,GENUINE
txn_1772300043986_696,U436,15562,Kolkata,mobile,1772300043.9867895,1.32,FRAUD,FRAUD
txn_1772300045996_280,U425,11292,Hyderabad,web,1772300045.9961164,0,GENUINE,GENUINE
txn_1772300048009_409,U807,1280,Bangalore,mobile,1772300048.0097263,0,GENUINE,GENUINE
txn_1772300050023_939,U228,159,Chennai,web,1772300050.0232222,0,GENUINE,GENUINE
txn_1772300052034_372,U166,11323,Kolkata,mobile,1772300052.034384,0,GENUINE,GENUINE
txn_1772300054048_742,U497,6381,Chennai,mobile,1772300054.048273,0,GENUINE,GENUINE
txn_1772300056059_559,U777,17181,Delhi,web,1772300056.0594325,1.0,GENUINE,FRAUD
txn_1772300058070_605,U280,19651,Foreign,mobile,1772300058.07087,2.15,GENUINE,FRAUD
txn_1772300060078_543,U301,5836,Bangalore,mobile,1772300060.078041,0,GENUINE,GENUINE
txn_1772300062091_286,U406,4991,Bangalore,mobile,1772300062.0912604,0,GENUINE,GENUINE
txn_1772300064101_190,U572,16452,Mumbai,web,1772300064.1019986,0.6,FRAUD,FRAUD
txn_1772300066110_746,U306,4048,Hyderabad,mobile,1772300066.1101336,0,GENUINE,GENUINE
txn_1772300068118_506,U523,2776,Kolkata,web,1772300068.1188912,0,GENUINE,GENUINE
txn_1772300070125_716,U201,19508,Hyderabad,web,1772300070.125675,0.71,GENUINE,FRAUD
txn_1772300072136_583,U174,711,Kolkata,web,1772300072.1368356,0,GENUINE,GENUINE
txn_1772300074146_932,U315,16962,Delhi,mobile,1772300074.146518,0.59,FRAUD,FRAUD
txn_1772300076155_206,U941,3395,Foreign,mobile,1772300076.1556766,1.15,FRAUD,GENUINE
txn_1772300078164_480,U139,17638,Mumbai,mobile,1772300078.1649606,1.47,GENUINE,FRAUD
txn_1772300080177_779,U253,17574,Mumbai,web,1772300080.1771007,1.45,GENUINE,FRAUD
txn_1772300082190_499,U264,2827,Chennai,web,1772300082.1908574,0,GENUINE,GENUINE
txn_1772300084205_984,U417,18383,Bangalore,mobile,1772300084.2056053,1.45,FRAUD,FRAUD
txn_1772300086213_194,U503,14812,Chennai,mobile,1772300086.2130578,0,GENUINE,GENUINE
txn_1772300088222_687,U194,4413,Chennai,web,1772300088.2226408,0,FRAUD,GENUINE
txn_1772300090235_552,U123,5080,Mumbai,web,1772300090.2350118,0,GENUINE,GENUINE
txn_1772300092249_371,U149,2657,Bangalore,mobile,1772300092.249132,0,GENUINE,GENUINE
txn_1772300094255_320,U660,5776,Delhi,web,1772300094.2550538,0,GENUINE,GENUINE
txn_1772300096271_697,U635,19751,Delhi,web,1772300096.2715886,1.02,GENUINE,FRAUD
txn_1772300098283_941,U568,10652,Bangalore,mobile,1772300098.2832694,0,GENUINE,GENUINE
txn_1772300100294_168,U654,13078,Kolkata,web,1772300100.294994,0,GENUINE,GENUINE
txn_1772300102305_794,U674,4806,Foreign,mobile,1772300102.3059263,0.7,FRAUD,GENUINE
txn_1772300104314_230,U248,1638,Kolkata,mobile,1772300104.3147354,0,GENUINE,GENUINE
txn_1772300106322_440,U194,19809,Bangalore,web,1772300106.3224835,0.59,FRAUD,FRAUD
txn_1772300108336_198,U317,11009,Delhi,mobile,1772300108.3368034,0,GENUINE,GENUINE
txn_1772300110348_329,U191,7700,Chennai,web,1772300110.348246,0,GENUINE,GENUINE
txn_1772300112365_412,U831,15359,Hyderabad,web,1772300112.3651044,1.28,FRAUD,FRAUD
txn_1772300114369_913,U843,11499,Foreign,web,1772300114.369722,0.83,GENUINE,FRAUD
txn_1772300116385_604,U779,10568,Chennai,mobile,1772300116.3855205,0,FRAUD,GENUINE
txn_1772300118399_337,U708,1456,Bangalore,web,1772300118.3997297,0,GENUINE,GENUINE
txn_1772300120406_675,U381,13590,Foreign,web,1772300120.406399,1.18,FRAUD,FRAUD
txn_1772300122417_747,U514,3407,Delhi,mobile,1772300122.4172704,0,GENUINE,GENUINE
txn_1772300124434_291,U311,19239,Chennai,mobile,1772300124.4344287,0.65,FRAUD,FRAUD
txn_1772300126449_827,U776,16440,Mumbai,web,1772300126.4490943,1.02,FRAUD,FRAUD
txn_1772300128456_745,U263,11821,Bangalore,web,1772300128.456342,0,GENUINE,GENUINE
txn_1772300130468_169,U883,13359,Bangalore,mobile,1772300130.4682302,0,GENUINE,GENUINE
txn_1772300132494_338,U873,15316,Delhi,mobile,1772300132.4940388,1.36,GENUINE,FRAUD
txn_1772300134497_703,U179,3959,Mumbai,mobile,1772300134.497724,0,GENUINE,GENUINE
txn_1772300136506_414,U206,10029,Chennai,web,1772300136.5064945,0,GENUINE,GENUINE
txn_1772300138519_597,U674,117,Chennai,web,1772300138.5192947,0,FRAUD,GENUINE
txn_1772300140530_899,U125,11744,Foreign,mobile,1772300140.5306022,1.09,GENUINE,FRAUD
txn_1772300142538_722,U231,14444,Hyderabad,web,1772300142.5380762,0,GENUINE,GENUINE
txn_1772300144553_854,U177,3823,Chennai,web,1772300144.5539095,0,GENUINE,GENUINE
txn_1772300146564_917,U934,12946,Bangalore,web,1772300146.5646546,0,GENUINE,GENUINE
txn_1772300148574_753,U390,10283,Mumbai,web,1772300148.574607,0,GENUINE,GENUINE
txn_1772300150578_490,U434,5446,Chennai,mobile,1772300150.5781024,0,GENUINE,GENUINE
txn_1772300152615_600,U371,7700,Delhi,web,1772300152.61576,0,GENUINE,GENUINE
txn_1772300154626_907,U245,9141,Mumbai,mobile,1772300154.6261957,0,GENUINE,GENUINE
txn_1772300156632_211,U148,891,Mumbai,web,1772300156.6325474,0,GENUINE,GENUINE
txn_1772300158641_929,U485,1460,Chennai,mobile,1772300158.641486,0,GENUINE,GENUINE
txn_1772300160655_324,U549,13970,Hyderabad,mobile,1772300160.6550987,0,GENUINE,GENUINE
txn_1772300162668_862,U258,17428,Kolkata,web,1772300162.668954,0.94,GENUINE,FRAUD
txn_1772300164678_391,U689,10752,Bangalore,web,1772300164.6786656,0,GENUINE,GENUINE
txn_1772300166694_446,U304,8446,Delhi,web,1772300166.6940184,0,GENUINE,GENUINE
txn_1772300168704_878,U404,12631,Kolkata,mobile,1772300168.7046607,0,GENUINE,GENUINE
txn_1772300170714_481,U977,8850,Hyderabad,web,1772300170.714125,0,GENUINE,GENUINE
txn_1772300172731_621,U836,12950,Delhi,web,1772300172.7310877,0,GENUINE,GENUINE
txn_1772300174743_527,U499,9043,Foreign,mobile,1772300174.74337,1.44,GENUINE,GENUINE
txn_1772300176755_541,U332,4434,Foreign,web,1772300176.755965,1.39,GENUINE,GENUINE
txn_1772300178770_344,U892,3161,Bangalore,mobile,1772300178.7700572,0,GENUINE,GENUINE
txn_1772300180772_351,U692,12045,Mumbai,mobile,1772300180.7726169,0,GENUINE,GENUINE
txn_1772300182785_645,U113,14388,Chennai,mobile,1772300182.785357,0,GENUINE,GENUINE
txn_1772300184793_287,U477,9327,Delhi,web,1772300184.793013,0,GENUINE,GENUINE
txn_1772300186806_720,U826,3538,Chennai,mobile,1772300186.8068907,0,GENUINE,GENUINE
txn_1772300188818_458,U352,14492,Hyderabad,web,1772300188.8187194,0,GENUINE,GENUINE
txn_1772300190833_171,U768,10162,Chennai,web,1772300190.8331306,0,GENUINE,GENUINE
txn_1772300192845_907,U611,10669,Mumbai,web,1772300192.8454254,0,GENUINE,GENUINE
txn_1772300194855_457,U907,11751,Kolkata,mobile,1772300194.8552253,0,GENUINE,GENUINE
txn_1772300196861_549,U967,385,Kolkata,web,1772300196.8619604,0,GENUINE,GENUINE
txn_1772300198874_383,U212,9214,Hyderabad,mobile,1772300198.8747184,0,GENUINE,GENUINE
txn_1772300200890_673,U282,10260,Chennai,mobile,1772300200.890288,0,GENUINE,GENUINE
txn_1772300202901_665,U421,15933,Kolkata,web,1772300202.9010952,1.38,GENUINE,FRAUD
txn_1772300204915_698,U929,9868,Bangalore,mobile,1772300204.9150999,0,GENUINE,GENUINE
txn_1772300206918_471,U588,8902,Hyderabad,mobile,1772300206.9185555,0,GENUINE,GENUINE
txn_1772300208929_544,U289,7468,Chennai,mobile,1772300208.9291532,0,GENUINE,GENUINE
txn_1772300210935_632,U720,12796,Kolkata,mobile,1772300210.9356384,0,GENUINE,GENUINE
txn_1772300212948_200,U678,13420,Kolkata,mobile,1772300212.9482255,0,FRAUD,GENUINE
txn_1772300214955_219,U732,3590,Chennai,web,1772300214.9551153,0,GENUINE,GENUINE
txn_1772300216971_256,U938,19495,Foreign,web,1772300216.9713333,2.27,FRAUD,FRAUD
txn_1772300218984_544,U791,12146,Kolkata,web,1772300218.9840531,0,GENUINE,GENUINE
txn_1772300220999_272,U134,7742,Chennai,web,1772300220.9993217,0,GENUINE,GENUINE
txn_1772300223005_669,U994,3279,Delhi,mobile,1772300223.0056808,0,GENUINE,GENUINE
txn_1772300225012_523,U832,11960,Chennai,mobile,1772300225.0126154,0,GENUINE,GENUINE
txn_1772300227027_959,U720,12585,Foreign,web,1772300227.0275118,0.78,FRAUD,FRAUD
txn_1772300229033_408,U913,15968,Hyderabad,mobile,1772300229.033663,1.4,FRAUD,FRAUD
txn_1772300231044_500,U888,17588,Mumbai,web,1772300231.044718,0.89,FRAUD,FRAUD
txn_1772300233054_405,U708,12657,Hyderabad,mobile,1772300233.054986,0,GENUINE,GENUINE
txn_1772300235071_938,U981,19230,Mumbai,web,1772300235.0716016,0.71,FRAUD,FRAUD
txn_1772300237082_252,U798,14065,Bangalore,mobile,1772300237.0826719,0,GENUINE,GENUINE
txn_1772300239088_134,U526,14972,Bangalore,web,1772300239.0887892,0,GENUINE,GENUINE
txn_1772300241103_794,U358,17130,Delhi,web,1772300241.1032047,1.11,FRAUD,FRAUD
txn_1772300243116_498,U517,18886,Chennai,mobile,1772300243.1164165,0.78,FRAUD,FRAUD
txn_1772300245124_755,U546,11887,Foreign,web,1772300245.1240768,0.83,FRAUD,FRAUD
txn_1772300247139_628,U214,3965,Mumbai,mobile,1772300247.1399925,0,GENUINE,GENUINE
txn_1772300249151_880,U410,19057,Foreign,web,1772300249.1513073,1.51,FRAUD,FRAUD
txn_1772300251164_461,U671,18511,Bangalore,web,1772300251.1641634,0.51,FRAUD,FRAUD
txn_1772300253171_802,U940,6404,Foreign,mobile,1772300253.171508,0.51,FRAUD,GENUINE
txn_1772300255181_130,U282,5503,Mumbai,mobile,1772300255.1813319,0,GENUINE,GENUINE
txn_1772300257190_894,U399,16075,Bangalore,web,1772300257.1903431,0.81,GENUINE,FRAUD
txn_1772300259202_364,U261,17442,Mumbai,web,1772300259.202809,1.18,FRAUD,FRAUD
txn_1772300261210_425,U356,2863,Chennai,mobile,1772300261.2109094,0,GENUINE,GENUINE
txn_1772300263233_530,U860,19344,Bangalore,mobile,1772300263.2337012,0.68,GENUINE,FRAUD
txn_1772300265248_419,U610,10318,Bangalore,web,1772300265.2488928,0,GENUINE,GENUINE
txn_1772300267262_777,U928,13206,Chennai,web,1772300267.2620387,0,GENUINE,GENUINE
txn_1772300269274_183,U298,3168,Foreign,web,1772300269.2746742,0.96,FRAUD,GENUINE
txn_1772300271288_913,U934,19127,Bangalore,web,1772300271.2881057,1.47,GENUINE,FRAUD
txn_1772300273297_797,U479,17911,Foreign,mobile,1772300273.297537,2.09,FRAUD,FRAUD
txn_1772300275306_563,U888,9462,Kolkata,web,1772300275.3060317,0,GENUINE,GENUINE
txn_1772300277317_792,U543,15387,Delhi,mobile,1772300277.317583,1.27,GENUINE,FRAUD
txn_1772300279326_331,U557,9912,Bangalore,web,1772300279.3262587,0,GENUINE,GENUINE
txn_1772300281343_385,U691,12632,Mumbai,mobile,1772300281.3431623,0,GENUINE,GENUINE
txn_1772300283355_415,U534,14980,Delhi,mobile,1772300283.3551855,0,FRAUD,GENUINE
txn_1772300285370_805,U186,10610,Delhi,mobile,1772300285.3704283,0,GENUINE,GENUINE
txn_1772300287381_605,U257,14110,Hyderabad,mobile,1772300287.381373,0,FRAUD,GENUINE
txn_1772300289391_570,U886,2593,Hyderabad,mobile,1772300289.391578,0,GENUINE,GENUINE
txn_1772300291398_884,U976,6149,Foreign,mobile,1772300291.3986208,0.73,FRAUD,GENUINE
txn_1772300293411_925,U607,16523,Chennai,mobile,1772300293.411809,0.95,GENUINE,FRAUD
txn_1772300295420_880,U542,10393,Bangalore,web,1772300295.420604,0,GENUINE,GENUINE
txn_1772300297434_765,U678,17618,Hyderabad,mobile,1772300297.4340672,1.13,GENUINE,FRAUD
txn_1772300299443_377,U746,12791,Bangalore,mobile,1772300299.4430995,0,GENUINE,GENUINE
txn_1772300301446_921,U492,3546,Chennai,web,1772300301.446325,0,GENUINE,GENUINE
txn_1772300303456_853,U362,8593,Bangalore,mobile,1772300303.456032,0,FRAUD,GENUINE
txn_1772300305467_749,U724,14290,Delhi,web,1772300305.4676387,0,GENUINE,GENUINE
txn_1772300307483_292,U693,15122,Hyderabad,web,1772300307.4838872,0.58,GENUINE,FRAUD
txn_1772300309498_720,U965,1467,Bangalore,web,1772300309.4989762,0,GENUINE,GENUINE
txn_1772300311511_537,U793,11690,Foreign,web,1772300311.5117905,1.01,FRAUD,FRAUD
txn_1772300313519_881,U657,16922,Mumbai,web,1772300313.5196064,0.87,GENUINE,FRAUD
txn_1772300315531_527,U788,10300,Hyderabad,mobile,1772300315.5313802,0,GENUINE,GENUINE
txn_1772300317539_206,U488,4246,Mumbai,mobile,1772300317.5399396,0,GENUINE,GENUINE
txn_1772300319551_949,U930,18425,Bangalore,mobile,1772300319.5517147,1.31,FRAUD,FRAUD
txn_1772300321563_368,U983,19817,Mumbai,web,1772300321.5636573,1.05,GENUINE,FRAUD
txn_1772300323574_543,U396,5420,Delhi,mobile,1772300323.5743415,0,GENUINE,GENUINE
txn_1772300325588_150,U158,19285,Kolkata,web,1772300325.5881689,0.84,FRAUD,FRAUD
txn_1772300327591_554,U945,3941,Foreign,mobile,1772300327.5912483,1.48,FRAUD,GENUINE
txn_1772300329607_800,U369,8020,Hyderabad,web,1772300329.607534,0,GENUINE,GENUINE
txn_1772300331615_179,U338,6264,Mumbai,web,1772300331.615467,0,GENUINE,GENUINE
txn_1772300333631_636,U797,19407,Bangalore,mobile,1772300333.6318922,1.4,FRAUD,FRAUD
txn_1772300335644_927,U869,16248,Hyderabad,web,1772300335.6444998,0.59,GENUINE,FRAUD
txn_1772300337655_468,U362,7906,Kolkata,mobile,1772300337.6550086,0,GENUINE,GENUINE
txn_1772300339666_183,U880,10231,Delhi,mobile,1772300339.6662166,0,GENUINE,GENUINE
txn_1772300341679_669,U621,2444,Delhi,mobile,1772300341.6791155,0,GENUINE,GENUINE
txn_1772300343687_657,U298,8074,Delhi,mobile,1772300343.6877656,0,FRAUD,GENUINE
txn_1772300345699_553,U285,4677,Chennai,web,1772300345.6994746,0,FRAUD,GENUINE
txn_1772300347706_999,U872,3647,Hyderabad,web,1772300347.7067657,0,FRAUD,GENUINE
txn_1772300349712_344,U296,13820,Chennai,web,1772300349.712958,0,GENUINE,GENUINE
txn_1772300351737_957,U817,13960,Foreign,mobile,1772300351.7371075,0.76,FRAUD,FRAUD
txn_1772300353748_389,U510,11224,Foreign,web,1772300353.7488558,1.29,FRAUD,FRAUD
txn_1772300355756_924,U831,4852,Chennai,mobile,1772300355.7566798,0,GENUINE,GENUINE
txn_1772300357771_614,U518,2666,Hyderabad,web,1772300357.7714846,0,GENUINE,GENUINE
txn_1772300359781_153,U518,274,Delhi,web,1772300359.7815423,0.57,FRAUD,FRAUD
txn_1772300361791_373,U230,8253,Bangalore,mobile,1772300361.7915106,0,GENUINE,GENUINE
txn_1772300363807_401,U334,10147,Delhi,mobile,1772300363.8071494,0,GENUINE,GENUINE
txn_1772300365810_923,U382,12776,Mumbai,mobile,1772300365.8101752,0,GENUINE,GENUINE
txn_1772300367819_674,U577,3238,Kolkata,mobile,1772300367.8197598,0,GENUINE,GENUINE
txn_1772300369832_905,U455,11479,Foreign,web,1772300369.8319557,0.79,FRAUD,FRAUD
txn_1772300371838_502,U933,5724,Delhi,mobile,1772300371.8381593,0,GENUINE,GENUINE
txn_1772300373848_153,U762,13285,Kolkata,mobile,1772300373.848918,0,GENUINE,GENUINE
txn_1772300375858_819,U533,15571,Hyderabad,mobile,1772300375.8588324,1.19,FRAUD,FRAUD
txn_1772300377869_967,U581,4537,Hyderabad,web,1772300377.8692906,0,GENUINE,GENUINE
txn_1772300379875_670,U122,3467,Delhi,web,1772300379.875851,0,GENUINE,GENUINE
